data_venda,marca,modelo,ano_exato,escalao_idade,escalao_kms,combustivel,price_range,canal,country_of_origin,total_vendas
2025-08-13,Renault,Captur,2015,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock Importação,FR,1
2025-08-13,Nissan,X-Trail,2018,03. 2017-2020,2. 50-100k,Diesel,5. 15k-20k,Stock PT,PT,1
2025-08-13,Peugeot,308,2016,04. 2013-2016,5. 200-250k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-08-13,BMW,1er,2014,04. 2013-2016,4. 150-200k,Gasolina,4. 10k-15k,Stock Importação,DE,1
2025-08-13,Volkswagen,Golf V,2007,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-08-13,Mazda,3,2019,03. 2017-2020,2. 50-100k,Gasolina,4. 10k-15k,Stock PT,PT,1
2025-08-13,BMW,5er,2016,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,DE,1
2025-08-13,Seat,Ibiza,2008,05. < 2013,4. 150-200k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-08-13,MG,ZS,2020,03. 2017-2020,3. 100-150k,Elétrico,3. 5k-10k,Stock Importação,NL,1
2025-08-13,Renault,Megane,2010,05. < 2013,4. 150-200k,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-08-13,MINI,MINI,2009,05. < 2013,4. 150-200k,Gasolina,2. 2.5k-5k,Stock PT,LU,1
2025-08-13,Dacia,Sandero,2024,02. 2021-2024,2. 50-100k,Gás/GPL,4. 10k-15k,Stock PT,PT,1
2025-08-13,Porsche,Macan,2014,04. 2013-2016,3. 100-150k,Gasolina,7. 25k+,Stock PT,DE,1
2025-08-13,Renault,Megane E-Tech,2023,02. 2021-2024,1. 0-50k,Elétrico,6. 20k-25k,Stock Importação,DE,1
2025-08-13,Seat,Altea,2007,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-08-13,Seat,Ibiza,2016,04. 2013-2016,3. 100-150k,Gasolina,1. 0-2.5k,Stock Importação,BE,1
2025-08-13,Mercedes-Benz,CLA-Klasse,2016,04. 2013-2016,3. 100-150k,Diesel,4. 10k-15k,Stock Importação,DE,1
2025-08-13,Ford,Fiesta,2007,05. < 2013,4. 150-200k,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-08-13,Peugeot,3008,2017,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,ES,2
2025-08-13,Opel,Mokka X,2021,02. 2021-2024,2. 50-100k,Gasolina,4. 10k-15k,Stock Importação,FR,1
2025-08-13,BMW,1er,2012,05. < 2013,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,DE,1
2025-08-13,Peugeot,208,2016,04. 2013-2016,2. 50-100k,Gasolina,2. 2.5k-5k,Stock Importação,FR,1
2025-08-13,Renault,Captur,2016,04. 2013-2016,5. 200-250k,Diesel,3. 5k-10k,Stock Importação,DE,1
2025-08-13,BMW,X1,2018,03. 2017-2020,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,BE,1
2025-08-13,Audi,A3 Sportback,2015,04. 2013-2016,4. 150-200k,Diesel,4. 10k-15k,Stock Importação,FR,1
2025-08-13,Mitsubishi,Eclipse Cross,2021,02. 2021-2024,1. 0-50k,Híbrido,6. 20k-25k,Stock PT,PT,1
2025-08-13,Toyota,Yaris,2011,05. < 2013,2. 50-100k,Gasolina,3. 5k-10k,Stock PT,PT,1
2025-08-13,BMW,3er,2007,05. < 2013,6. 250k+,Diesel,2. 2.5k-5k,Stock PT,DE,1
2025-08-13,Peugeot,2008,2021,02. 2021-2024,1. 0-50k,Gasolina,4. 10k-15k,Stock Importação,ES,1
2025-08-13,Citroen,C3,2016,04. 2013-2016,2. 50-100k,Gasolina,1. 0-2.5k,Stock Importação,FR,1
2025-08-13,Seat,Ibiza,2006,05. < 2013,3. 100-150k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-08-13,Citroen,C4 Cactus,2015,04. 2013-2016,3. 100-150k,Gasolina,3. 5k-10k,Stock PT,PT,1
2025-08-13,Renault,Megane,2004,05. < 2013,4. 150-200k,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-08-13,Peugeot,107,2007,05. < 2013,3. 100-150k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2025-08-13,BMW,2er,2016,04. 2013-2016,4. 150-200k,Diesel,4. 10k-15k,Stock Importação,FR,1
2025-08-13,Renault,Clio,2001,05. < 2013,5. 200-250k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-08-13,Mercedes-Benz,C-Klasse,2012,05. < 2013,6. 250k+,Diesel,2. 2.5k-5k,Stock Importação,DE,1
2025-08-13,Tesla,Model 3,2022,02. 2021-2024,1. 0-50k,Elétrico,6. 20k-25k,Stock Importação,AT,1
2025-08-13,Seat,Ibiza,2008,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-08-13,Land Rover,Evoque,2016,04. 2013-2016,2. 50-100k,Diesel,4. 10k-15k,Stock Importação,FR,1
2025-08-13,BMW,2er,2015,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,DE,1
2025-08-13,Citroen,C4 Cactus,2018,03. 2017-2020,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,FR,1
2025-08-13,Ford,Focus,2019,03. 2017-2020,2. 50-100k,Gasolina,4. 10k-15k,Stock PT,PT,1
2025-08-13,Mercedes-Benz,C-Klasse,2014,04. 2013-2016,5. 200-250k,Diesel,3. 5k-10k,Stock Importação,DE,1
2025-08-13,Citroen,C3,2021,02. 2021-2024,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2025-08-13,Peugeot,208,2017,03. 2017-2020,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,DE,1
2025-08-13,Volkswagen,Passat,2015,04. 2013-2016,5. 200-250k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-08-13,Mercedes-Benz,C-Klasse,2017,03. 2017-2020,4. 150-200k,Diesel,5. 15k-20k,Stock PT,DE,1
2025-08-13,Fiat,500,2010,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock Importação,FR,1
2025-08-13,Audi,A3,2010,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock Importação,ES,1
2025-08-13,Peugeot,3008,2017,03. 2017-2020,3. 100-150k,Gasolina,3. 5k-10k,Stock Importação,ES,1
2025-08-13,Opel,Corsa,2021,02. 2021-2024,1. 0-50k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2025-08-13,Skoda,Fabia,2005,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-08-13,Renault,Grand Scenic,2011,05. < 2013,4. 150-200k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-08-13,Mitsubishi,L 200,2011,05. < 2013,4. 150-200k,Diesel,4. 10k-15k,Stock PT,PT,1
2025-08-13,Volkswagen,Golf VII,2014,04. 2013-2016,4. 150-200k,Gasolina,4. 10k-15k,Stock Importação,DE,1
2025-08-13,Peugeot,108,2019,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock PT,PT,1
2025-08-13,Seat,Leon,2007,05. < 2013,5. 200-250k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-08-13,Seat,Leon,2014,04. 2013-2016,4. 150-200k,Diesel,2. 2.5k-5k,Stock Importação,NL,1
2025-08-13,Nissan,Qashqai,2017,03. 2017-2020,3. 100-150k,Diesel,5. 15k-20k,Stock PT,PT,1
2025-08-13,Hyundai,i40,2014,04. 2013-2016,6. 250k+,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-08-13,Dacia,Sandero,2009,05. < 2013,5. 200-250k,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-08-13,Peugeot,3008,2014,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-08-13,Mercedes-Benz,C-Klasse,2016,04. 2013-2016,4. 150-200k,Diesel,4. 10k-15k,Stock PT,DE,1
2025-08-13,Renault,Kadjar,2018,03. 2017-2020,1. 0-50k,Diesel,4. 10k-15k,Stock PT,PT,1
2025-08-13,Peugeot,208,2014,04. 2013-2016,5. 200-250k,Gasolina,1. 0-2.5k,Stock Importação,NL,1
2025-08-13,Peugeot,208,2018,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,IT,1
2025-08-13,Renault,Zoe,2021,02. 2021-2024,2. 50-100k,Elétrico,3. 5k-10k,Stock Importação,DE,1
2025-08-13,Peugeot,208,2013,04. 2013-2016,4. 150-200k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2025-08-13,BMW,1er,2009,05. < 2013,5. 200-250k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-08-12,Audi,Q2,2016,04. 2013-2016,2. 50-100k,Diesel,5. 15k-20k,Stock PT,PT,1
2025-08-12,Mercedes-Benz,C-Klasse,2011,05. < 2013,6. 250k+,Diesel,2. 2.5k-5k,Stock Importação,BE,1
2025-08-12,Renault,Megane,2010,05. < 2013,3. 100-150k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-08-12,MINI,MINI,2009,05. < 2013,3. 100-150k,Gasolina,1. 0-2.5k,Stock Importação,DE,1
2025-08-12,Audi,A5 Sportback,2016,04. 2013-2016,6. 250k+,Diesel,4. 10k-15k,Stock PT,PT,1
2025-08-12,Citroen,Berlingo,2015,04. 2013-2016,6. 250k+,Diesel,2. 2.5k-5k,Stock Importação,FR,1
2025-08-12,Volkswagen,Polo,2011,05. < 2013,4. 150-200k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-08-12,Porsche,718 Boxster,2018,03. 2017-2020,3. 100-150k,Gasolina,7. 25k+,Stock Importação,DE,1
2025-08-12,Volkswagen,Golf IV,2001,05. < 2013,6. 250k+,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-08-12,Ford,Fiesta,2004,05. < 2013,3. 100-150k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-08-12,Mercedes-Benz,B-Klasse,2007,05. < 2013,4. 150-200k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2025-08-12,Volkswagen,Golf IV,2002,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-08-12,BMW,1er,2014,04. 2013-2016,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,FR,1
2025-08-12,Renault,Clio,2015,04. 2013-2016,3. 100-150k,Diesel,2. 2.5k-5k,Stock Importação,FR,2
2025-08-12,Renault,Megane,2015,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-08-12,Renault,Captur,2016,04. 2013-2016,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,NL,1
2025-08-12,MINI,MINI,2010,05. < 2013,4. 150-200k,Gasolina,2. 2.5k-5k,Stock Importação,FR,1
2025-08-12,Tesla,Model 3,2020,03. 2017-2020,3. 100-150k,Elétrico,5. 15k-20k,Stock Importação,NL,1
2025-08-12,Volkswagen,Passat,1998,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-08-12,Cupra,Leon,2021,02. 2021-2024,2. 50-100k,Híbrido,6. 20k-25k,Stock Importação,DE,1
2025-08-12,Mercedes-Benz,C-Klasse,1996,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-08-12,MINI,MINI,2011,05. < 2013,4. 150-200k,Diesel,3. 5k-10k,Stock PT,BE,1
2025-08-12,Renault,Clio,2021,02. 2021-2024,2. 50-100k,Gasolina,4. 10k-15k,Stock PT,DE,1
2025-08-12,Nissan,Qashqai,2018,03. 2017-2020,2. 50-100k,Diesel,5. 15k-20k,Stock PT,PT,1
2025-08-12,Nissan,Qashqai,2016,04. 2013-2016,2. 50-100k,Gasolina,3. 5k-10k,Stock Importação,DE,1
2025-08-12,Peugeot,Partner,2019,03. 2017-2020,5. 200-250k,Diesel,3. 5k-10k,Stock Importação,BE,1
2025-08-12,Seat,Ibiza,2010,05. < 2013,5. 200-250k,Diesel,1. 0-2.5k,Stock Importação,NL,1
2025-08-12,Peugeot,208,2015,04. 2013-2016,2. 50-100k,Diesel,2. 2.5k-5k,Stock Importação,FR,1
2025-08-12,Land Rover,Evoque,2019,03. 2017-2020,3. 100-150k,Diesel,6. 20k-25k,Stock Importação,ES,1
2025-08-12,Ford,Focus,2017,03. 2017-2020,3. 100-150k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2025-08-12,Porsche,911,2009,05. < 2013,2. 50-100k,Gasolina,7. 25k+,Stock Importação,DE,1
2025-08-12,Alfa Romeo,Giulietta,2011,05. < 2013,4. 150-200k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2025-08-12,Audi,A4,2013,04. 2013-2016,5. 200-250k,Diesel,3. 5k-10k,Stock Importação,DE,1
2025-08-12,Peugeot,5008,2018,03. 2017-2020,3. 100-150k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2025-08-12,Mercedes-Benz,B-Klasse,2013,04. 2013-2016,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,DE,1
2025-08-12,Ford,B-Max,2015,04. 2013-2016,2. 50-100k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2025-08-12,Audi,A6,2013,04. 2013-2016,6. 250k+,Diesel,3. 5k-10k,Stock PT,NL,1
2025-08-12,Peugeot,208,2012,05. < 2013,3. 100-150k,Diesel,2. 2.5k-5k,Stock Importação,ES,1
2025-08-12,Mercedes-Benz,A-Klasse,2015,04. 2013-2016,4. 150-200k,Diesel,4. 10k-15k,Stock PT,DE,1
2025-08-12,Seat,Leon,2014,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,IT,1
2025-08-12,Renault,Espace,2018,03. 2017-2020,3. 100-150k,Diesel,4. 10k-15k,Stock Importação,BE,1
2025-08-12,Citroen,Berlingo,2019,03. 2017-2020,6. 250k+,Diesel,3. 5k-10k,Stock Importação,BE,1
2025-08-12,Peugeot,308,2018,03. 2017-2020,6. 250k+,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-08-12,Renault,Clio,2007,05. < 2013,3. 100-150k,Gasolina,2. 2.5k-5k,Stock PT,PT,2
2025-08-12,Peugeot,208,2012,05. < 2013,3. 100-150k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2025-08-12,Mercedes-Benz,A-Klasse,2018,03. 2017-2020,3. 100-150k,Diesel,4. 10k-15k,Stock Importação,DE,1
2025-08-12,Mercedes-Benz,A-Klasse,2016,04. 2013-2016,5. 200-250k,Diesel,3. 5k-10k,Stock Importação,IT,1
2025-08-12,BMW,X1,2018,03. 2017-2020,4. 150-200k,Diesel,4. 10k-15k,Stock Importação,DE,1
2025-08-12,Volkswagen,ID.3,2021,02. 2021-2024,3. 100-150k,Elétrico,4. 10k-15k,Stock Importação,IT,1
2025-08-12,Peugeot,2008,2016,04. 2013-2016,4. 150-200k,Gasolina,3. 5k-10k,Stock PT,PT,1
2025-08-12,Mercedes-Benz,A-Klasse,2015,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,DE,1
2025-08-12,Nissan,NP300 Pick-up,2016,04. 2013-2016,3. 100-150k,Diesel,5. 15k-20k,Stock Importação,DE,1
2025-08-12,Citroen,C3,2004,05. < 2013,2. 50-100k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-08-12,Seat,Leon,2007,05. < 2013,5. 200-250k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-08-12,Land Rover,Evoque,2012,05. < 2013,3. 100-150k,Diesel,5. 15k-20k,Stock PT,PT,1
2025-08-12,Renault,Clio,2021,02. 2021-2024,2. 50-100k,Gasolina,4. 10k-15k,Stock PT,PT,1
2025-08-12,DS Automobiles,DS3 Crossback,2019,03. 2017-2020,2. 50-100k,Gasolina,4. 10k-15k,Stock Importação,BE,1
2025-08-12,BMW,X1,2017,03. 2017-2020,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,FR,1
2025-08-12,Honda,Civic,2013,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-08-12,Nissan,Micra,2018,03. 2017-2020,4. 150-200k,Diesel,2. 2.5k-5k,Stock Importação,ES,1
2025-08-12,Ford,C-Max,2009,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock Importação,FR,1
2025-08-12,Opel,Corsa,2021,02. 2021-2024,3. 100-150k,Diesel,4. 10k-15k,Stock PT,PT,1
2025-08-12,Mercedes-Benz,C-Klasse,2012,05. < 2013,5. 200-250k,Diesel,3. 5k-10k,Stock Importação,FR,1
2025-08-12,Mercedes-Benz,EQA,2024,02. 2021-2024,1. 0-50k,Elétrico,7. 25k+,Stock Importação,ES,1
2025-08-12,Mercedes-Benz,Sprinter,2014,04. 2013-2016,6. 250k+,Diesel,4. 10k-15k,Stock PT,PT,1
2025-08-12,MINI,MINI,2012,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock Importação,DE,1
2025-08-12,Mercedes-Benz,GLA-Klasse,2017,03. 2017-2020,3. 100-150k,Diesel,4. 10k-15k,Stock Importação,FR,1
2025-08-12,Dacia,Logan MCV,2016,04. 2013-2016,2. 50-100k,Gasolina,2. 2.5k-5k,Stock PT,DE,1
2025-08-12,Peugeot,5008,2017,03. 2017-2020,4. 150-200k,Diesel,4. 10k-15k,Stock Importação,FR,1
2025-08-12,Volvo,V40,2017,03. 2017-2020,2. 50-100k,Diesel,4. 10k-15k,Stock PT,PT,1
2025-08-12,Ford,Fiesta,2017,03. 2017-2020,2. 50-100k,Diesel,3. 5k-10k,Stock Importação,DE,1
2025-08-12,BMW,1er,2016,04. 2013-2016,5. 200-250k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-08-12,Citroen,C3,2006,05. < 2013,4. 150-200k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-08-12,Mercedes-Benz,GLC-Klasse,2017,03. 2017-2020,5. 200-250k,Diesel,6. 20k-25k,Stock Importação,BE,1
2025-08-12,Toyota,Corolla,2004,05. < 2013,4. 150-200k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2025-08-12,Seat,Leon,2019,03. 2017-2020,2. 50-100k,Diesel,4. 10k-15k,Stock PT,PT,1
2025-08-12,BMW,1er,2015,04. 2013-2016,3. 100-150k,Diesel,3. 5k-10k,Stock Importação,DE,1
2025-08-12,Ford,Fiesta,2009,05. < 2013,3. 100-150k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2025-08-12,Audi,A5,2009,05. < 2013,3. 100-150k,Diesel,3. 5k-10k,Stock PT,FR,1
2025-08-12,Renault,Captur,2020,03. 2017-2020,2. 50-100k,Híbrido,5. 15k-20k,Stock PT,PT,1
2025-08-12,Mercedes-Benz,C-Klasse,2018,03. 2017-2020,2. 50-100k,Diesel,5. 15k-20k,Stock PT,PT,1
2025-08-12,Mercedes-Benz,C-Klasse,2015,04. 2013-2016,5. 200-250k,Híbrido,4. 10k-15k,Stock PT,PT,1
2025-08-12,Mazda,2,2014,04. 2013-2016,2. 50-100k,Gasolina,3. 5k-10k,Stock PT,PT,1
2025-08-12,Nissan,Qashqai,2016,04. 2013-2016,5. 200-250k,Diesel,3. 5k-10k,Stock PT,FR,1
2025-08-12,Renault,Kangoo,2021,02. 2021-2024,2. 50-100k,Elétrico,3. 5k-10k,Stock Importação,ES,1
2025-08-12,Renault,Clio,2010,05. < 2013,3. 100-150k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-08-12,Audi,TT,2007,05. < 2013,5. 200-250k,Gasolina,2. 2.5k-5k,Stock Importação,DE,1
2025-08-12,Audi,A3 Sportback,2018,03. 2017-2020,6. 250k+,Diesel,3. 5k-10k,Stock PT,PT,1
2025-08-12,Renault,Clio,2019,03. 2017-2020,3. 100-150k,Gasolina,3. 5k-10k,Stock Importação,DE,1
2025-08-12,Kia,cee'd,2009,05. < 2013,4. 150-200k,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-08-12,Seat,Ibiza,2016,04. 2013-2016,2. 50-100k,Gasolina,3. 5k-10k,Stock PT,PT,1
2025-08-12,BMW,1er,2016,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,BE,1
2025-08-12,Renault,Espace,2018,03. 2017-2020,6. 250k+,Diesel,3. 5k-10k,Stock PT,FR,1
2025-08-12,Ford,S-Max,2009,05. < 2013,5. 200-250k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-08-12,BMW,1er,2017,03. 2017-2020,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,FR,1
2025-08-12,Peugeot,308,2014,04. 2013-2016,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,BE,1
2025-08-12,Citroen,Berlingo,2015,04. 2013-2016,3. 100-150k,Diesel,2. 2.5k-5k,Stock Importação,DE,1
2025-08-12,Renault,Grand Scenic,2017,03. 2017-2020,3. 100-150k,Diesel,3. 5k-10k,Stock Importação,DE,1
2025-08-12,DS Automobiles,DS3 Crossback,2022,02. 2021-2024,1. 0-50k,Gasolina,4. 10k-15k,Stock Importação,FR,1
2025-08-12,Mercedes-Benz,C-Klasse,2016,04. 2013-2016,2. 50-100k,Híbrido,5. 15k-20k,Stock PT,PT,1
2025-08-12,BMW,1er,2014,04. 2013-2016,4. 150-200k,Diesel,4. 10k-15k,Stock Importação,FR,1
2025-08-12,Dacia,Spring,2021,02. 2021-2024,1. 0-50k,Elétrico,3. 5k-10k,Stock Importação,FR,1
2025-08-12,Citroen,C3,2013,04. 2013-2016,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,FR,1
2025-08-11,Volkswagen,Golf VII,2013,04. 2013-2016,5. 200-250k,Diesel,3. 5k-10k,Stock Importação,DE,1
2025-08-11,MINI,Roadster,2012,05. < 2013,4. 150-200k,Gasolina,3. 5k-10k,Stock Importação,DE,1
2025-08-11,BMW,1er,2014,04. 2013-2016,2. 50-100k,Diesel,4. 10k-15k,Stock PT,PT,1
2025-08-11,Mercedes-Benz,C-Klasse,2013,04. 2013-2016,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,DE,1
2025-08-11,Volvo,XC40,2018,03. 2017-2020,3. 100-150k,Diesel,6. 20k-25k,Stock PT,PT,1
2025-08-11,Renault,Megane,2006,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-08-11,Peugeot,308,2015,04. 2013-2016,4. 150-200k,Diesel,2. 2.5k-5k,Stock PT,NL,1
2025-08-11,Citroen,C2,2003,05. < 2013,3. 100-150k,Gasolina,1. 0-2.5k,Stock PT,PT,1
2025-08-11,Ford,S-Max,2016,04. 2013-2016,5. 200-250k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-08-11,BMW,3er,2012,05. < 2013,4. 150-200k,Diesel,2. 2.5k-5k,Stock Importação,DE,1
2025-08-11,Peugeot,3008,2017,03. 2017-2020,2. 50-100k,Diesel,4. 10k-15k,Stock Importação,FR,1
2025-08-11,Citroen,C3,2018,03. 2017-2020,2. 50-100k,Gasolina,3. 5k-10k,Stock PT,PT,2
2025-08-11,Land Rover,Evoque,2015,04. 2013-2016,3. 100-150k,Diesel,4. 10k-15k,Stock Importação,BE,1
2025-08-11,Mercedes-Benz,SLK-Klasse,2013,04. 2013-2016,4. 150-200k,Gasolina,4. 10k-15k,Stock Importação,DE,1
2025-08-11,BMW,4er,2015,04. 2013-2016,4. 150-200k,Diesel,4. 10k-15k,Stock Importação,DE,1
2025-08-11,BMW,5er,2009,05. < 2013,6. 250k+,Diesel,3. 5k-10k,Stock PT,PT,1
2025-08-11,Seat,Ibiza,2015,04. 2013-2016,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,FR,1
2025-08-11,Volkswagen,Polo,2004,05. < 2013,5. 200-250k,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-08-11,Chevrolet,Aveo,2011,05. < 2013,2. 50-100k,Gasolina,2. 2.5k-5k,Stock PT,PT,1
2025-08-11,Seat,Leon,2010,05. < 2013,3. 100-150k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-08-11,Seat,Ibiza,2018,03. 2017-2020,2. 50-100k,Gasolina,4. 10k-15k,Stock PT,PT,1
2025-08-11,Citroen,DS3,2012,05. < 2013,3. 100-150k,Diesel,2. 2.5k-5k,Stock Importação,NL,1
2025-08-11,Mercedes-Benz,C-Klasse,2001,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock PT,DE,1
2025-08-11,MINI,MINI,2014,04. 2013-2016,3. 100-150k,Diesel,2. 2.5k-5k,Stock Importação,IT,1
2025-08-11,Nissan,Juke,2020,03. 2017-2020,2. 50-100k,Gasolina,4. 10k-15k,Stock Importação,FR,1
2025-08-11,Mercedes-Benz,A-Klasse,2015,04. 2013-2016,4. 150-200k,Diesel,4. 10k-15k,Stock PT,PT,1
2025-08-11,Peugeot,2008,2015,04. 2013-2016,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,FR,1
2025-08-11,Ford,Focus,2011,05. < 2013,5. 200-250k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-08-11,Volkswagen,Golf VII,2013,04. 2013-2016,3. 100-150k,Gasolina,2. 2.5k-5k,Stock PT,DE,1
2025-08-11,Audi,A3 Sportback,2016,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,BE,1
2025-08-11,Peugeot,Partner,2017,03. 2017-2020,5. 200-250k,Diesel,2. 2.5k-5k,Stock Importação,FR,1
2025-08-11,Mercedes-Benz,A-Klasse,2013,04. 2013-2016,5. 200-250k,Diesel,3. 5k-10k,Stock Importação,FR,1
2025-08-11,Peugeot,2008,2019,03. 2017-2020,3. 100-150k,Gasolina,2. 2.5k-5k,Stock Importação,FR,1
2025-08-11,MG Rover,MG ZT,2003,05. < 2013,6. 250k+,Diesel,1. 0-2.5k,Stock PT,PT,1
2025-08-11,Land Rover,Evoque,2015,04. 2013-2016,5. 200-250k,Diesel,3. 5k-10k,Stock Importação,FR,1
2025-08-11,Citroen,C3,2014,04. 2013-2016,3. 100-150k,Gasolina,1. 0-2.5k,Stock Importação,FR,1
2025-08-11,Seat,Ibiza,2011,05. < 2013,5. 200-250k,Diesel,1. 0-2.5k,Stock Importação,NL,1
2025-08-11,Kia,Stonic,2019,03. 2017-2020,3. 100-150k,Gasolina,4. 10k-15k,Stock PT,PT,1
2025-08-11,Fiat,500L,2015,04. 2013-2016,4. 150-200k,Diesel,2. 2.5k-5k,Stock PT,PT,1
2025-08-11,Smart,fortwo,2014,04. 2013-2016,2. 50-100k,Gasolina,2. 2.5k-5k,Stock PT,DE,1
2025-08-11,Volkswagen,Golf VII,2017,03. 2017-2020,2. 50-100k,Gasolina,4. 10k-15k,Stock Importação,FR,1
2025-08-11,Citroen,C3,2017,03. 2017-2020,2. 50-100k,Gasolina,2. 2.5k-5k,Stock Importação,BE,1
2025-08-11,Citroen,C3,2020,03. 2017-2020,1. 0-50k,Gasolina,3. 5k-10k,Stock Importação,FR,1
2025-08-11,Peugeot,2008,2021,02. 2021-2024,2. 50-100k,Gasolina,5. 15k-20k,Stock PT,PT,1
2025-08-11,Mercedes-Benz,GLA-Klasse,2015,04. 2013-2016,4. 150-200k,Diesel,4. 10k-15k,Stock Importação,BE,1
2025-08-11,Mazda,CX-3,2018,03. 2017-2020,3. 100-150k,Diesel,3. 5k-10k,Stock PT,PT,1
2025-08-11,Peugeot,Partner,2018,03. 2017-2020,4. 150-200k,Diesel,2. 2.5k-5k,Stock Importação,FR,1
2025-08-11,Seat,Leon,2016,04. 2013-2016,4. 150-200k,Diesel,3. 5k-10k,Stock Importação,FR,1
